Chr,Start,End,Value
3,75300001,75400000,5684
3,75400001,75500000,7441
3,75500001,75600000,6283
3,75600001,75700000,6860
3,75700001,75800000,5207
3,75800001,75900000,4810
3,75900001,76000000,3947
3,76000001,76100000,3838
3,76100001,76200000,3531
3,76200001,76300000,3856
3,76300001,76400000,3791
3,76400001,76500000,3864
3,76500001,76600000,4067
3,76600001,76700000,3905
3,76700001,76800000,3915
3,76800001,76900000,3504
3,76900001,77000000,3762
3,77000001,77100000,3809
3,77100001,77200000,3944
3,77200001,77300000,4062
3,77300001,77400000,4283
3,77400001,77500000,3907
3,77500001,77600000,3665
3,77600001,77700000,3508
3,77700001,77800000,4518
3,77800001,77900000,3955
3,77900001,78000000,4041
3,78000001,78100000,3757
3,78100001,78200000,4043
3,78200001,78300000,3846
3,78300001,78400000,3967
3,78400001,78500000,3731
3,78500001,78600000,4085
3,78600001,78700000,4733
3,78700001,78800000,3693
3,78800001,78900000,3662
3,78900001,79000000,3722
3,79000001,79100000,3787
3,79100001,79200000,3710
3,79200001,79300000,3632
3,79300001,79400000,3763
3,79400001,79500000,3571
3,79500001,79600000,3799
3,79600001,79700000,3340
3,79700001,79800000,3497
3,79800001,79900000,4151
3,79900001,80000000,3988
3,80000001,80100000,3540
3,80100001,80200000,3540
3,80200001,80300000,3627
3,80300001,80400000,3741
3,80400001,80500000,3499
3,80500001,80600000,3551
3,80600001,80700000,3702
3,80700001,80800000,3757
3,80800001,80900000,3519
3,80900001,81000000,3659
3,81000001,81100000,3852
3,81100001,81200000,3622
3,81200001,81300000,3799
3,81300001,81400000,3896
3,81400001,81500000,4068
3,81500001,81600000,3961
3,81600001,81700000,3592
3,81700001,81800000,3694
3,81800001,81900000,4238
3,81900001,82000000,4339
3,82000001,82100000,4166
3,82100001,82200000,4285
3,82200001,82300000,3708
3,82300001,82400000,3498
3,82400001,82500000,3851
3,82500001,82600000,3916
3,82600001,82700000,4128
3,82700001,82800000,3886
3,82800001,82900000,3610
3,82900001,83000000,3373
3,83000001,83100000,3302
3,83100001,83200000,3231
3,83200001,83300000,3284
3,83300001,83400000,3717
3,83400001,83500000,3828
3,83500001,83600000,3796
3,83600001,83700000,3847
3,83700001,83800000,3207
3,83800001,83900000,3446
3,83900001,84000000,3618
3,84000001,84100000,3571
3,84100001,84200000,3467
3,84200001,84300000,4027
3,84300001,84400000,3290
3,84400001,84500000,3445
3,84500001,84600000,3839
3,84600001,84700000,3476
3,84700001,84800000,3459
3,84800001,84900000,4118
3,84900001,85000000,4055
3,85000001,85100000,3664
3,85100001,85200000,3747
3,85200001,85300000,3537
3,85300001,85400000,3248
3,85400001,85500000,3570
3,85500001,85600000,3437
3,85600001,85700000,3164
3,85700001,85800000,3768
3,85800001,85900000,3668
3,85900001,86000000,3530
3,86000001,86100000,3639
3,86100001,86200000,4167
3,86200001,86300000,3652
3,86300001,86400000,3394
3,86400001,86500000,3764
3,86500001,86600000,4037
3,86600001,86700000,3799
3,86700001,86800000,4038
3,86800001,86900000,3630
3,86900001,87000000,3869
3,87000001,87100000,3957
3,87100001,87200000,4074
3,87200001,87300000,3662
3,87300001,87400000,3854
3,87400001,87500000,4038
3,87500001,87600000,3924
3,87600001,87700000,4129
3,87700001,87800000,4027
3,87800001,87900000,3768
3,87900001,88000000,3931
3,88000001,88100000,4334
3,88100001,88200000,4260
3,88200001,88300000,4703
3,88300001,88400000,4223
3,88400001,88500000,4041
3,88500001,88600000,3897
3,88600001,88700000,3862
3,88700001,88800000,3880
3,88800001,88900000,3812
3,88900001,89000000,3769
3,89000001,89100000,3961
3,89100001,89200000,3574
3,89200001,89300000,3462
3,89300001,89400000,3596
3,89400001,89500000,3602
3,89500001,89600000,3483
3,89600001,89700000,4020
3,89700001,89800000,3663
3,89800001,89900000,3934
3,89900001,90000000,4292
3,90000001,90100000,3987
3,90100001,90200000,3776
3,90200001,90300000,4045
3,90300001,90400000,2611
3,90400001,90500000,2314
3,90500001,90600000,95
3,90600001,90700000,0
3,90700001,90800000,0
3,90800001,90900000,0
3,90900001,91000000,0
3,91000001,91100000,0
3,91100001,91200000,0
3,91200001,91300000,0
3,91300001,91400000,0
3,91400001,91500000,0
3,91500001,91600000,0
3,91600001,91700000,0
3,91700001,91800000,0
3,91800001,91900000,0
3,91900001,92000000,0
3,92000001,92100000,0
3,92100001,92200000,0
3,92200001,92300000,0
3,92300001,92400000,0
3,92400001,92500000,0
3,92500001,92600000,0
3,92600001,92700000,0
3,92700001,92800000,0
3,92800001,92900000,0
3,92900001,93000000,0
3,93000001,93100000,0
3,93100001,93200000,0
3,93200001,93300000,0
3,93300001,93400000,0
3,93400001,93500000,0
3,93500001,93600000,3607
3,93600001,93700000,4588
3,93700001,93800000,4043
3,93800001,93900000,4153
3,93900001,94000000,4346
3,94000001,94100000,4112
3,94100001,94200000,4141
3,94200001,94300000,4097
3,94300001,94400000,4018
3,94400001,94500000,3903
3,94500001,94600000,3747
3,94600001,94700000,3743
3,94700001,94800000,3783
3,94800001,94900000,3557
3,94900001,95000000,3386
3,95000001,95100000,3438
3,95100001,95200000,3539
3,95200001,95300000,3295
3,95300001,95400000,4073
3,95400001,95500000,3700
3,95500001,95600000,3540
3,95600001,95700000,3762
3,95700001,95800000,3492
3,95800001,95900000,3728
3,95900001,96000000,3469
3,96000001,96100000,3971
3,96100001,96200000,3523
3,96200001,96300000,3794
3,96300001,96400000,3965
3,96400001,96500000,4105
3,96500001,96600000,3757
3,96600001,96700000,4030
3,96700001,96800000,3964
3,96800001,96900000,3606
3,96900001,97000000,4265
3,97000001,97100000,3904
3,97100001,97200000,3519
3,97200001,97300000,4234
3,97300001,97400000,3951
3,97400001,97500000,3791
3,97500001,97600000,4284
3,97600001,97700000,4694
3,97700001,97800000,4476
3,97800001,97900000,3993
3,97900001,98000000,3823
3,98000001,98100000,3970
3,98100001,98200000,4238
3,98200001,98300000,4175
3,98300001,98400000,4545
3,98400001,98500000,4961
3,98500001,98600000,4888
3,98600001,98700000,4428
3,98700001,98800000,4417
3,98800001,98900000,4479
3,98900001,99000000,4193
3,99000001,99100000,4136
3,99100001,99200000,4168
3,99200001,99300000,4247
3,99300001,99400000,4267
3,99400001,99500000,4318
3,99500001,99600000,4785
3,99600001,99700000,4715
3,99700001,99800000,4371
3,99800001,99900000,4394
3,99900001,100000000,5130
3,100000001,100100000,4663
3,100100001,100200000,5140
3,100200001,100300000,5232
3,100300001,100400000,4453
3,100400001,100500000,4777
3,100500001,100600000,4175
3,100600001,100700000,4301
3,100700001,100800000,4366
3,100800001,100900000,4269
3,100900001,101000000,4395
3,101000001,101100000,3783
3,101100001,101200000,4400
3,101200001,101300000,5366
3,101300001,101400000,5348
3,101400001,101500000,5610
3,101500001,101600000,5067
3,101600001,101700000,4751
3,101700001,101800000,4848
3,101800001,101900000,4363
3,101900001,102000000,4691
3,102000001,102100000,4188
3,102100001,102200000,3895
3,102200001,102300000,4087
3,102300001,102400000,4322
3,102400001,102500000,4713
3,102500001,102600000,3846
3,102600001,102700000,3535
3,102700001,102800000,3761
3,102800001,102900000,3670
3,102900001,103000000,4084
3,103000001,103100000,3571
3,103100001,103200000,3529
3,103200001,103300000,3763
3,103300001,103400000,3582
3,103400001,103500000,3636
3,103500001,103600000,3142
3,103600001,103700000,3416
3,103700001,103800000,3747
3,103800001,103900000,4078
3,103900001,104000000,3518
3,104000001,104100000,3766
3,104100001,104200000,4095
3,104200001,104300000,3954
3,104300001,104400000,3781
3,104400001,104500000,3433
3,104500001,104600000,3786
3,104600001,104700000,3838
3,104700001,104800000,3961
3,104800001,104900000,3797
3,104900001,105000000,3658
3,105000001,105100000,4083
3,105100001,105200000,3614
3,105200001,105300000,3760
3,105300001,105400000,4549
3,105400001,105500000,3682
3,105500001,105600000,3655
3,105600001,105700000,4058
3,105700001,105800000,4313
3,105800001,105900000,4702
3,105900001,106000000,3813
3,106000001,106100000,4055
3,106100001,106200000,4039
3,106200001,106300000,4049
3,106300001,106400000,3888
3,106400001,106500000,3995
3,106500001,106600000,4163
3,106600001,106700000,4566
3,106700001,106800000,4159
3,106800001,106900000,4924
3,106900001,107000000,4111
3,107000001,107100000,4505
3,107100001,107200000,4570
3,107200001,107300000,5004
3,107300001,107400000,4120
3,107400001,107500000,4120
3,107500001,107600000,4929
3,107600001,107700000,5096
3,107700001,107800000,5027
3,107800001,107900000,4920
3,107900001,108000000,4617
3,108000001,108100000,4646
3,108100001,108200000,4605
3,108200001,108300000,4132
3,108300001,108400000,4019
3,108400001,108500000,5065
3,108500001,108600000,4052
3,108600001,108700000,4481
3,108700001,108800000,4170
3,108800001,108900000,4733
3,108900001,109000000,4985
3,109000001,109100000,5641
3,109100001,109200000,5007
3,109200001,109300000,4397
3,109300001,109400000,4433
3,109400001,109500000,4328
3,109500001,109600000,4210
3,109600001,109700000,3918
3,109700001,109800000,3610
3,109800001,109900000,3772
3,109900001,110000000,3621
3,110000001,110100000,3963
3,110100001,110200000,3585
3,110200001,110300000,3914
3,110300001,110400000,4141
3,110400001,110500000,3892
3,110500001,110600000,3647
3,110600001,110700000,4471
3,110700001,110800000,4603
3,110800001,110900000,3757
3,110900001,111000000,4390
3,111000001,111100000,4561
3,111100001,111200000,4182
3,111200001,111300000,4559
3,111300001,111400000,4717
3,111400001,111500000,4853
3,111500001,111600000,4805
3,111600001,111700000,4325
3,111700001,111800000,5150
3,111800001,111900000,5381
3,111900001,112000000,4317
3,112000001,112100000,4486
3,112100001,112200000,4932
3,112200001,112300000,4364
3,112300001,112400000,4587
3,112400001,112500000,4944
3,112500001,112600000,4564
3,112600001,112700000,4020
3,112700001,112800000,5106
3,112800001,112900000,5126
3,112900001,113000000,6214
3,113000001,113100000,4882
3,113100001,113200000,4302
3,113200001,113300000,4685
3,113300001,113400000,5003
3,113400001,113500000,4532
3,113500001,113600000,5006
3,113600001,113700000,4946
3,113700001,113800000,4627
3,113800001,113900000,5424
3,113900001,114000000,5306
3,114000001,114100000,5235
3,114100001,114200000,4443
3,114200001,114300000,4117
3,114300001,114400000,3903
3,114400001,114500000,3997
3,114500001,114600000,3598
3,114600001,114700000,3752
3,114700001,114800000,3275
3,114800001,114900000,3932
3,114900001,115000000,4721
3,115000001,115100000,4333
3,115100001,115200000,4597
3,115200001,115300000,4753
3,115300001,115400000,4812
3,115400001,115500000,4549
3,115500001,115600000,5226
3,115600001,115700000,4307
3,115700001,115800000,4258
3,115800001,115900000,4588
3,115900001,116000000,4169
3,116000001,116100000,3989
3,116100001,116200000,4544
3,116200001,116300000,4221
3,116300001,116400000,4135
3,116400001,116500000,4084
3,116500001,116600000,3801
3,116600001,116700000,3897
3,116700001,116800000,4417
3,116800001,116900000,4077
3,116900001,117000000,3947
3,117000001,117100000,3800
3,117100001,117200000,4091
3,117200001,117300000,4021
3,117300001,117400000,4242
3,117400001,117500000,4277
3,117500001,117600000,3733
3,117600001,117700000,3915
3,117700001,117800000,3594
3,117800001,117900000,4092
3,117900001,118000000,4057
3,118000001,118100000,3907
3,118100001,118200000,4224
3,118200001,118300000,4322
3,118300001,118400000,4545
3,118400001,118500000,4396
3,118500001,118600000,5050
3,118600001,118700000,4249
3,118700001,118800000,4362
3,118800001,118900000,4844
3,118900001,119000000,5082
3,119000001,119100000,5800
3,119100001,119200000,5408
3,119200001,119300000,5173
3,119300001,119400000,6002
3,119400001,119500000,4974
3,119500001,119600000,5062
3,119600001,119700000,4006
3,119700001,119800000,4353
3,119800001,119900000,5727
3,119900001,120000000,4805
3,120000001,120100000,5025
3,120100001,120200000,6003
3,120200001,120300000,5308
3,120300001,120400000,5448
3,120400001,120500000,4533
3,120500001,120600000,4582
3,120600001,120700000,4116
3,120700001,120800000,4366
3,120800001,120900000,4123
3,120900001,121000000,4152
3,121000001,121100000,4576
3,121100001,121200000,4201
3,121200001,121300000,5019
3,121300001,121400000,5500
3,121400001,121500000,4699
3,121500001,121600000,4100
3,121600001,121700000,4669
3,121700001,121800000,5304
3,121800001,121900000,4890
3,121900001,122000000,5165
3,122000001,122100000,4967
3,122100001,122200000,4754
3,122200001,122300000,4903
3,122300001,122400000,5154
3,122400001,122500000,5138
3,122500001,122600000,4667
3,122600001,122700000,6899
3,122700001,122800000,7383
3,122800001,122900000,7089
3,122900001,123000000,4771
3,123000001,123100000,7892
3,123100001,123200000,7658
3,123200001,123300000,5557
3,123300001,123400000,6403
3,123400001,123500000,7065
3,123500001,123600000,5365
3,123600001,123700000,4568
3,123700001,123800000,6313
3,123800001,123900000,6136
3,123900001,124000000,6338
3,124000001,124100000,5842
3,124100001,124200000,5215
3,124200001,124300000,6128
3,124300001,124400000,5718
3,124400001,124500000,6712
3,124500001,124600000,6202
3,124600001,124700000,5995
3,124700001,124800000,6279
3,124800001,124900000,6215
3,124900001,125000000,4984
3,125000001,125100000,3799
3,125100001,125200000,5557
3,125200001,125300000,4837
3,125300001,125400000,6031
3,125400001,125500000,6657
3,125500001,125600000,5800
3,125600001,125700000,6212
3,125700001,125800000,6219
3,125800001,125900000,6935
3,125900001,126000000,6237
3,126000001,126100000,7136
3,126100001,126200000,7377
3,126200001,126300000,7867
3,126300001,126400000,5373
3,126400001,126500000,6283
3,126500001,126600000,5554
3,126600001,126700000,7889
3,126700001,126800000,10577
3,126800001,126900000,7862
3,126900001,127000000,6578
3,127000001,127100000,6532
3,127100001,127200000,7667
3,127200001,127300000,6890
3,127300001,127400000,7733
3,127400001,127500000,7198
3,127500001,127600000,6174
3,127600001,127700000,4987
3,127700001,127800000,6588
3,127800001,127900000,5879
3,127900001,128000000,6597
3,128000001,128100000,7476
3,128100001,128200000,9807
3,128200001,128300000,7489
3,128300001,128400000,7022
3,128400001,128500000,6311
3,128500001,128600000,7401
3,128600001,128700000,6666
3,128700001,128800000,7858
3,128800001,128900000,6835
3,128900001,129000000,6554
3,129000001,129100000,8409
3,129100001,129200000,6378
3,129200001,129300000,8774
3,129300001,129400000,7619
3,129400001,129500000,4633
3,129500001,129600000,4549
3,129600001,129700000,6760
3,129700001,129800000,6546
3,129800001,129900000,7767
3,129900001,130000000,5125
3,130000001,130100000,4369
3,130100001,130200000,5017
3,130200001,130300000,4820
3,130300001,130400000,5028
3,130400001,130500000,4048
3,130500001,130600000,4972
3,130600001,130700000,4377
3,130700001,130800000,4702
3,130800001,130900000,4698
3,130900001,131000000,4885
3,131000001,131100000,5214
3,131100001,131200000,4885
3,131200001,131300000,5154
3,131300001,131400000,4884
3,131400001,131500000,4625
3,131500001,131600000,4405
3,131600001,131700000,4376
3,131700001,131800000,4978
3,131800001,131900000,4399
3,131900001,132000000,4558
3,132000001,132100000,5079
3,132100001,132200000,4633
3,132200001,132300000,4482
3,132300001,132400000,4284
3,132400001,132500000,4316
3,132500001,132600000,4857
3,132600001,132700000,4706
3,132700001,132800000,5126
3,132800001,132900000,4927
3,132900001,133000000,4749
3,133000001,133100000,5033
3,133100001,133200000,5685
3,133200001,133300000,5741
3,133300001,133400000,4840
3,133400001,133500000,5913
3,133500001,133600000,6368
3,133600001,133700000,6941
3,133700001,133800000,6554
3,133800001,133900000,5174
3,133900001,134000000,4764
3,134000001,134100000,7207
3,134100001,134200000,5929
3,134200001,134300000,4720
3,134300001,134400000,6999
3,134400001,134500000,5960
3,134500001,134600000,7026
3,134600001,134700000,6957
3,134700001,134800000,5715
3,134800001,134900000,6141
3,134900001,135000000,5659
3,135000001,135100000,4939
3,135100001,135200000,4854
3,135200001,135300000,4824
3,135300001,135400000,5013
3,135400001,135500000,5008
3,135500001,135600000,5047
3,135600001,135700000,5096
3,135700001,135800000,4309
3,135800001,135900000,4990
3,135900001,136000000,6301
3,136000001,136100000,5022
3,136100001,136200000,4536
3,136200001,136300000,4316
3,136300001,136400000,4542
3,136400001,136500000,5507
3,136500001,136600000,5571
3,136600001,136700000,4806
3,136700001,136800000,6375
3,136800001,136900000,5086
3,136900001,137000000,5508
3,137000001,137100000,4561
3,137100001,137200000,4726
3,137200001,137300000,4248
3,137300001,137400000,4341
3,137400001,137500000,5237
3,137500001,137600000,4924
3,137600001,137700000,4532
3,137700001,137800000,5516
3,137800001,137900000,5574
3,137900001,138000000,4422
3,138000001,138100000,6297
3,138100001,138200000,7304
3,138200001,138300000,4731
3,138300001,138400000,5227
3,138400001,138500000,4710
3,138500001,138600000,6267
3,138600001,138700000,7072
3,138700001,138800000,5135
3,138800001,138900000,5882
3,138900001,139000000,6260
3,139000001,139100000,6305
3,139100001,139200000,5452
3,139200001,139300000,5921
3,139300001,139400000,5316
3,139400001,139500000,5970
3,139500001,139600000,5510
3,139600001,139700000,5319
3,139700001,139800000,5843
3,139800001,139900000,5816
3,139900001,140000000,5522
3,140000001,140100000,5626
3,140100001,140200000,5375
3,140200001,140300000,5637
3,140300001,140400000,4465
3,140400001,140500000,5167
3,140500001,140600000,4824
3,140600001,140700000,4801
3,140700001,140800000,5843
3,140800001,140900000,6184
3,140900001,141000000,6392
3,141000001,141100000,5744
3,141100001,141200000,5555
3,141200001,141300000,4405
3,141300001,141400000,5510
3,141400001,141500000,6084
3,141500001,141600000,6305
3,141600001,141700000,5639
3,141700001,141800000,4560
3,141800001,141900000,4525
3,141900001,142000000,5077
3,142000001,142100000,4703
3,142100001,142200000,4141
3,142200001,142300000,4238
3,142300001,142400000,4974
3,142400001,142500000,4542
3,142500001,142600000,4533
3,142600001,142700000,5346
3,142700001,142800000,5026
3,142800001,142900000,6174
3,142900001,143000000,5301
3,143000001,143100000,5199
3,143100001,143200000,5087
3,143200001,143300000,4428
3,143300001,143400000,4674
3,143400001,143500000,4696
3,143500001,143600000,4383
3,143600001,143700000,4382
3,143700001,143800000,4136
3,143800001,143900000,4514
3,143900001,144000000,4102
3,144000001,144100000,3943
3,144100001,144200000,3986
3,144200001,144300000,4023
3,144300001,144400000,3716
3,144400001,144500000,3596
3,144500001,144600000,3831
3,144600001,144700000,3785
3,144700001,144800000,3895
3,144800001,144900000,3428
3,144900001,145000000,3637
3,145000001,145100000,3729
3,145100001,145200000,3495
3,145200001,145300000,4278
3,145300001,145400000,3460
3,145400001,145500000,3774
3,145500001,145600000,3637
3,145600001,145700000,3710
3,145700001,145800000,3622
3,145800001,145900000,3946
3,145900001,146000000,4047
3,146000001,146100000,4391
3,146100001,146200000,4347
3,146200001,146300000,4211
3,146300001,146400000,3480
3,146400001,146500000,3868
3,146500001,146600000,3477
3,146600001,146700000,3998
3,146700001,146800000,3707
3,146800001,146900000,3842
3,146900001,147000000,3383
3,147000001,147100000,4217
3,147100001,147200000,5467
3,147200001,147300000,3710
3,147300001,147400000,3848
3,147400001,147500000,4228
3,147500001,147600000,4113
3,147600001,147700000,3988
3,147700001,147800000,3289
3,147800001,147900000,3751
3,147900001,148000000,4100
3,148000001,148100000,3781
3,148100001,148200000,3999
3,148200001,148300000,3840
3,148300001,148400000,3733
3,148400001,148500000,3960
3,148500001,148600000,4212
3,148600001,148700000,4230
3,148700001,148800000,4640
3,148800001,148900000,5094
3,148900001,149000000,4612
3,149000001,149100000,5113
3,149100001,149200000,5144
3,149200001,149300000,5057
3,149300001,149400000,5132
3,149400001,149500000,4806
3,149500001,149600000,4380
3,149600001,149700000,4012
3,149700001,149800000,5332
3,149800001,149900000,4891
3,149900001,150000000,5060
3,150000001,150100000,4443
3,150100001,150200000,4186
3,150200001,150300000,4551
3,150300001,150400000,4853
3,150400001,150500000,5959
3,150500001,150600000,5732
3,150600001,150700000,5388
3,150700001,150800000,4794
3,150800001,150900000,5487
3,150900001,151000000,4807
3,151000001,151100000,4350
3,151100001,151200000,4497
3,151200001,151300000,4421
3,151300001,151400000,4510
3,151400001,151500000,4043
3,151500001,151600000,3880
3,151600001,151700000,4297
3,151700001,151800000,3862
3,151800001,151900000,4059
3,151900001,152000000,3965
3,152000001,152100000,3873
3,152100001,152200000,3824
3,152200001,152300000,4204
3,152300001,152400000,4250
3,152400001,152500000,3924
3,152500001,152600000,4270
3,152600001,152700000,4369
3,152700001,152800000,5019
3,152800001,152900000,5010
3,152900001,153000000,5283
3,153000001,153100000,4699
3,153100001,153200000,3880
3,153200001,153300000,4226
3,153300001,153400000,4330
3,153400001,153500000,3800
3,153500001,153600000,4501
3,153600001,153700000,4215
3,153700001,153800000,4123
3,153800001,153900000,4650
3,153900001,154000000,4868
3,154000001,154100000,4182
3,154100001,154200000,3972
3,154200001,154300000,4010
3,154300001,154400000,4029
3,154400001,154500000,4280
3,154500001,154600000,4119
3,154600001,154700000,4233
3,154700001,154800000,4622
3,154800001,154900000,4466
3,154900001,155000000,4954
3,155000001,155100000,4521
3,155100001,155200000,4723
3,155200001,155300000,4568
3,155300001,155400000,4259
3,155400001,155500000,5028
3,155500001,155600000,5426
3,155600001,155700000,4879
3,155700001,155800000,5315
3,155800001,155900000,5213
3,155900001,156000000,4870
3,156000001,156100000,5120
3,156100001,156200000,4847
3,156200001,156300000,4794
3,156300001,156400000,4746
3,156400001,156500000,4649
3,156500001,156600000,4686
3,156600001,156700000,3888
3,156700001,156800000,4582
3,156800001,156900000,5974
3,156900001,157000000,4882
3,157000001,157100000,4597
3,157100001,157200000,4636
3,157200001,157300000,4308
3,157300001,157400000,5067
3,157400001,157500000,4436
3,157500001,157600000,4303
3,157600001,157700000,4334
3,157700001,157800000,4122
3,157800001,157900000,4406
3,157900001,158000000,3875
3,158000001,158100000,3956
3,158100001,158200000,3558
3,158200001,158300000,4466
3,158300001,158400000,4744
3,158400001,158500000,5674
3,158500001,158600000,5255
3,158600001,158700000,5296
3,158700001,158800000,4659
3,158800001,158900000,4721
3,158900001,159000000,4899
3,159000001,159100000,4301
3,159100001,159200000,4670
3,159200001,159300000,4056
3,159300001,159400000,4839
3,159400001,159500000,5163
3,159500001,159600000,4933
3,159600001,159700000,4778
3,159700001,159800000,5876
3,159800001,159900000,5319
3,159900001,160000000,5007
3,160000001,160100000,4130
3,160100001,160200000,4867
3,160200001,160300000,4463
3,160300001,160400000,4600
3,160400001,160500000,4930
3,160500001,160600000,4529
3,160600001,160700000,4605
3,160700001,160800000,4966
3,160800001,160900000,4841
3,160900001,161000000,4584
3,161000001,161100000,5033
3,161100001,161200000,4630
3,161200001,161300000,4615
3,161300001,161400000,4469
3,161400001,161500000,4344
3,161500001,161600000,4422
3,161600001,161700000,4289
3,161700001,161800000,3732
3,161800001,161900000,4012
3,161900001,162000000,3749
3,162000001,162100000,3700
3,162100001,162200000,3669
3,162200001,162300000,3782
3,162300001,162400000,4175
3,162400001,162500000,3781
3,162500001,162600000,3629
3,162600001,162700000,3434
3,162700001,162800000,3906
3,162800001,162900000,3687
3,162900001,163000000,3322
3,163000001,163100000,3794
3,163100001,163200000,3433
3,163200001,163300000,3625
3,163300001,163400000,3609
3,163400001,163500000,3589
3,163500001,163600000,3782
3,163600001,163700000,3702
3,163700001,163800000,4659
3,163800001,163900000,3965
3,163900001,164000000,3530
3,164000001,164100000,4408
3,164100001,164200000,3934
3,164200001,164300000,3521
3,164300001,164400000,3593
3,164400001,164500000,3424
3,164500001,164600000,3789
3,164600001,164700000,3487
3,164700001,164800000,2825
3,164800001,164900000,3560
3,164900001,165000000,3772
3,165000001,165100000,3485
3,165100001,165200000,4099
3,165200001,165300000,3832
3,165300001,165400000,4001
3,165400001,165500000,3936
3,165500001,165600000,3508
3,165600001,165700000,4052
3,165700001,165800000,4032
3,165800001,165900000,3394
3,165900001,166000000,3485
3,166000001,166100000,3851
3,166100001,166200000,3181
3,166200001,166300000,4184
3,166300001,166400000,3554
3,166400001,166500000,3582
3,166500001,166600000,4226
3,166600001,166700000,3610
3,166700001,166800000,4222
3,166800001,166900000,3881
3,166900001,167000000,4348
3,167000001,167100000,3670
3,167100001,167200000,3651
3,167200001,167300000,3921
3,167300001,167400000,4177
3,167400001,167500000,3754
3,167500001,167600000,3941
3,167600001,167700000,3995
3,167700001,167800000,4333
3,167800001,167900000,4584
3,167900001,168000000,4756
3,168000001,168100000,4323
3,168100001,168200000,4016
3,168200001,168300000,3944
3,168300001,168400000,3998
3,168400001,168500000,4163
3,168500001,168600000,3786
3,168600001,168700000,3980
3,168700001,168800000,3875
3,168800001,168900000,3745
3,168900001,169000000,4060
3,169000001,169100000,4081
3,169100001,169200000,4206
3,169200001,169300000,4142
3,169300001,169400000,4642
3,169400001,169500000,4674
3,169500001,169600000,5041
3,169600001,169700000,5142
3,169700001,169800000,5434
3,169800001,169900000,4137
3,169900001,170000000,5205
3,170000001,170100000,5606
3,170100001,170200000,5448
3,170200001,170300000,5668
3,170300001,170400000,5830
3,170400001,170500000,5308
3,170500001,170600000,5143
3,170600001,170700000,4946
3,170700001,170800000,4735
3,170800001,170900000,5096
3,170900001,171000000,4596
3,171000001,171100000,4614
3,171100001,171200000,4715
3,171200001,171300000,4970
3,171300001,171400000,4472
3,171400001,171500000,4471
3,171500001,171600000,4850
3,171600001,171700000,5048
3,171700001,171800000,5058
3,171800001,171900000,5207
3,171900001,172000000,4788
3,172000001,172100000,4848
3,172100001,172200000,4661
3,172200001,172300000,5054
3,172300001,172400000,5378
3,172400001,172500000,5083
3,172500001,172600000,4313
3,172600001,172700000,4437
3,172700001,172800000,4148
3,172800001,172900000,4441
3,172900001,173000000,4380
3,173000001,173100000,3747
3,173100001,173200000,4287
3,173200001,173300000,3690
3,173300001,173400000,4125
3,173400001,173500000,3705
3,173500001,173600000,3613
3,173600001,173700000,3844
3,173700001,173800000,4074
3,173800001,173900000,3517
3,173900001,174000000,3802
3,174000001,174100000,3787
3,174100001,174200000,4170
3,174200001,174300000,3870
3,174300001,174400000,4000
3,174400001,174500000,3994
3,174500001,174600000,4049
3,174600001,174700000,4101
3,174700001,174800000,3887
3,174800001,174900000,3962
3,174900001,175000000,3485
3,175000001,175100000,3826
3,175100001,175200000,3465
3,175200001,175300000,3969
3,175300001,175400000,3492
3,175400001,175500000,3948
3,175500001,175600000,3891
3,175600001,175700000,4222
3,175700001,175800000,3699
3,175800001,175900000,3802
3,175900001,176000000,3774
3,176000001,176100000,3887
3,176100001,176200000,3746
3,176200001,176300000,4478
3,176300001,176400000,3914
3,176400001,176500000,4475
3,176500001,176600000,4471
3,176600001,176700000,4734
3,176700001,176800000,4379
3,176800001,176900000,4445
3,176900001,177000000,5811
3,177000001,177100000,5758
3,177100001,177200000,5390
3,177200001,177300000,5635
3,177300001,177400000,5365
3,177400001,177500000,4951
3,177500001,177600000,4641
3,177600001,177700000,4449
3,177700001,177800000,3716
3,177800001,177900000,3881
3,177900001,178000000,3712
3,178000001,178100000,4084
3,178100001,178200000,4094
3,178200001,178300000,4041
3,178300001,178400000,4581
3,178400001,178500000,4269
3,178500001,178600000,4061
3,178600001,178700000,4241
3,178700001,178800000,4804
3,178800001,178900000,4472
3,178900001,179000000,4400
3,179000001,179100000,4954
3,179100001,179200000,4450
3,179200001,179300000,5347
3,179300001,179400000,5433
3,179400001,179500000,5790
3,179500001,179600000,4932
3,179600001,179700000,4371
3,179700001,179800000,4394
3,179800001,179900000,4526
3,179900001,180000000,4295
3,180000001,180100000,4139
3,180100001,180200000,4080
3,180200001,180300000,4484
3,180300001,180400000,4036
3,180400001,180500000,4109
3,180500001,180600000,4579
3,180600001,180700000,4875
3,180700001,180800000,4605
3,180800001,180900000,4425
3,180900001,181000000,4790
3,181000001,181100000,4310
3,181100001,181200000,4261
3,181200001,181300000,4105
3,181300001,181400000,4214
3,181400001,181500000,5407
3,181500001,181600000,5318
3,181600001,181700000,5178
3,181700001,181800000,4521
3,181800001,181900000,4268
3,181900001,182000000,4437
3,182000001,182100000,4413
3,182100001,182200000,4426
3,182200001,182300000,3972
3,182300001,182400000,4599
3,182400001,182500000,5197
3,182500001,182600000,3939
3,182600001,182700000,4244
3,182700001,182800000,5198
3,182800001,182900000,6208
3,182900001,183000000,5652
3,183000001,183100000,5058
